"estudiante_id","nombre","apellido","genero","curso_nivel","curso_paralelo","curso_turno","materia_nombre","periodo_nombre","periodo_id","promedio_examenes","promedio_tareas","promedio_exposiciones","promedio_participaciones","porcentaje_asistencia","promedio_practicas","promedio_proyecto_final","promedio_trabajo_grupal","promedio_ensayos","promedio_cuestionarios","nota_final_real","edad","genero_masculino","turno_manana","promedio_notas_anterior","promedio_participacion","rendimiento_categoria","total_evaluaciones"
"49","Raúl","Guzmán","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","71.30999999999999","79.81062499999999","48.070000000000014","36.666666666666664","0","83.426","76.76812500000001","68.576875","51.464375000000004","61.84","5","1","1","37.78015624999999","48.070000000000014","Medio","196"
"49","Raúl","Guzmán","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","79.349","77.92357142857144","42.97766666666666","55.0","0","85.22999999999999","78.82357142857143","65.77928571428572","53.518571428571434","64.58","5","1","1","39.31814285714286","42.97766666666666","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Primer Trimestre","1","0","72.413","83.55499999999999","50.57866666666666","43.333333333333336","0","76.10400000000001","81.23214285714286","66.58857142857143","64.85714285714285","64.8","5","1","1","38.992","50.57866666666666","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","2","0","76.71166666666664","84.035","55.290666666666674","46.666666666666664","0","81.966","80.87374999999999","54.89875000000001","45.343125","63.97","5","1","1","40.18666666666666","55.290666666666674","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","3","0","70.488","76.14071428571428","48.89166666666668","43.333333333333336","0","82.75399999999999","83.78714285714287","62.00785714285714","45.751428571428576","61.88","5","1","1","36.657178571428574","48.89166666666668","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Primer Trimestre","1","0","77.29266666666666","77.21714285714286","59.815999999999995","48.333333333333336","0","80.55","78.97571428571429","66.13285714285715","45.88571428571429","65.37","5","1","1","38.62745238095238","59.815999999999995","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","2","0","77.14299999999999","80.858125","37.95666666666667","45.0","0","81.25399999999999","83.80937499999999","62.5975","56.0025","62.19","5","1","1","39.50028125","37.95666666666667","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","3","0","76.01766666666666","83.70214285714285","42.99966666666666","48.333333333333336","0","75.47399999999999","78.42142857142856","69.62214285714285","40.96","61.8","5","1","1","39.92995238095237","42.99966666666666","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Primer Trimestre","1","0","76.16","74.95928571428571","54.48033333333333","43.333333333333336","0","82.182","77.55214285714285","56.21571428571429","41.278571428571425","61.63","5","1","1","37.779821428571424","54.48033333333333","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","2","0","76.70033333333335","83.445625","57.17466666666667","46.666666666666664","0","82.01400000000001","81.21437499999999","67.77812499999999","37.536874999999995","64.88","5","1","1","40.036489583333335","57.17466666666667","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","3","0","73.08466666666668","81.59071428571428","49.164333333333325","43.333333333333336","0","86.926","77.365","58.00428571428571","57.26357142857143","63.37","5","1","1","38.668845238095244","49.164333333333325","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Primer Trimestre","1","0","73.38966666666666","78.86857142857143","54.760999999999996","41.666666666666664","0","75.054","80.18142857142857","54.56357142857143","52.245000000000005","62.08","5","1","1","38.06455952380952","54.760999999999996","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","2","0","71.73933333333335","76.094375","60.853333333333325","43.333333333333336","0","92.898","77.44875","62.976250000000014","54.86125","65.91","5","1","1","36.95842708333333","60.853333333333325","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","3","0","76.539","73.01214285714286","54.53366666666667","43.333333333333336","0","77.184","77.12857142857142","62.189285714285724","50.04714285714285","62.48","5","1","1","37.38778571428571","54.53366666666667","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Primer Trimestre","1","0","72.44633333333333","80.595","56.283999999999985","51.666666666666664","0","76.518","85.57642857142856","63.96285714285714","41.839999999999996","64.61","5","1","1","38.260333333333335","56.283999999999985","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","2","0","79.73166666666667","83.44874999999999","41.993666666666655","60.0","0","83.80199999999999","82.15687500000001","59.611875000000005","38.753750000000004","63.71","5","1","1","40.79510416666666","41.993666666666655","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","3","0","78.04733333333334","82.24999999999999","48.33566666666666","50.0","0","85.13","78.89714285714285","73.06857142857145","42.230714285714285","64.79","5","1","1","40.07433333333333","48.33566666666666","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Primer Trimestre","1","0","73.211","77.4792857142857","51.57633333333334","60.0","0","74.282","78.16357142857143","64.29214285714286","53.87285714285713","64.96","5","1","1","37.67257142857142","51.57633333333334","Medio","187"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","73.68966666666665","78.245","51.24866666666666","56.666666666666664","0","78.04999999999998","77.015625","63.85687500000002","48.24187500000001","64.15","5","1","1","37.983666666666664","51.24866666666666","Medio","196"
"50","Juan","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","78.20033333333332","82.89071428571427","64.45099999999998","40.0","0","88.05799999999999","78.79142857142857","54.671428571428564","41.63428571428572","64.85","5","1","1","40.27276190476189","64.45099999999998","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Primer Trimestre","1","0","72.608","87.02142857142859","55.469333333333346","68.33333333333333","0","71.36","79.31142857142856","56.25428571428572","56.550714285714285","67.18","5","1","1","39.90735714285715","55.469333333333346","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","2","0","71.95699999999998","80.76500000000001","42.93966666666666","45.0","0","76.936","80.76687500000001","71.475","54.4275","62.61","5","1","1","38.180499999999995","42.93966666666666","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","3","0","81.10933333333332","80.54857142857144","46.33099999999999","65.0","0","74.068","71.70142857142856","58.777857142857144","54.705714285714286","64.61","5","1","1","40.41447619047619","46.33099999999999","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Primer Trimestre","1","0","77.15366666666668","85.13142857142857","51.51333333333334","48.333333333333336","0","82.98800000000001","82.53999999999999","68.36","64.2942857142857","67.44","5","1","1","40.57127380952382","51.51333333333334","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","2","0","74.386","76.71375","49.097","48.333333333333336","0","71.76599999999999","75.71000000000001","61.02875","43.83625000000001","60.78","5","1","1","37.7749375","49.097","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","3","0","74.40833333333332","79.11857142857141","47.643","53.333333333333336","0","79.498","85.05","54.75428571428571","54.80428571428571","63.86","5","1","1","38.381726190476186","47.643","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Primer Trimestre","1","0","77.63433333333332","78.66357142857144","42.67933333333334","48.333333333333336","0","80.31","79.17428571428572","47.520714285714284","58.010714285714286","61.43","5","1","1","39.07447619047619","42.67933333333334","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","2","0","77.30666666666666","79.7","56.293333333333344","60.0","0","78.33600000000001","74.175625","63.019999999999996","39.9075","64.94","5","1","1","39.251666666666665","56.293333333333344","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","3","0","75.17033333333332","81.765","58.43166666666665","48.333333333333336","0","81.10999999999999","78.61357142857142","58.62928571428571","46.365714285714276","64.62","5","1","1","39.23383333333333","58.43166666666665","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Primer Trimestre","1","0","79.44699999999999","80.64928571428572","52.99766666666666","45.0","0","80.51","81.88142857142857","58.43571428571429","69.195","66.11","5","1","1","40.02407142857143","52.99766666666666","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","2","0","74.24933333333334","78.925","49.46","58.333333333333336","0","80.954","80.763125","48.137499999999996","51.853125","63.59","5","1","1","38.29358333333333","49.46","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","3","0","69.30866666666664","75.39142857142858","54.47","58.333333333333336","0","76.946","81.70285714285714","63.739285714285714","46.270714285714284","64.42","5","1","1","36.17502380952381","54.47","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Primer Trimestre","1","0","70.114","78.33142857142857","40.76666666666666","51.666666666666664","0","85.45599999999999","87.29071428571429","57.926428571428566","46.91857142857143","62.06","5","1","1","37.111357142857145","40.76666666666666","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","2","0","68.70066666666668","80.093125","40.844","45.0","0","76.34","85.37000000000002","64.140625","53.560625","61.31","5","1","1","37.198447916666666","40.844","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","3","0","75.036","87.54928571428572","52.11300000000001","50.0","0","78.386","75.3","66.81714285714287","56.0642857142857","65.5","5","1","1","40.646321428571426","52.11300000000001","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Primer Trimestre","1","0","71.19933333333334","87.96214285714284","48.733333333333334","51.666666666666664","0","73.3","77.37357142857142","46.73571428571429","43.547142857142866","60.84","5","1","1","39.790369047619045","48.733333333333334","Medio","187"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","74.143","82.255625","41.040333333333336","46.666666666666664","0","71.53599999999999","72.704375","55.22","60.355","60.3","5","1","1","39.099656249999995","41.040333333333336","Medio","196"
"51","Diego","Ortíz","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","75.51966666666667","78.14142857142856","44.76033333333333","58.333333333333336","0","81.96399999999998","80.15","66.68571428571428","40.90714285714285","63.57","5","1","1","38.41527380952381","44.76033333333333","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Primer Trimestre","1","0","75.52533333333334","75.25642857142859","43.653000000000006","40.0","0","85.712","85.66785714285713","56.85142857142858","50.11214285714285","61.22","4","0","1","37.695440476190484","43.653000000000006","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","2","0","76.02266666666668","82.94312500000001","47.466333333333324","46.666666666666664","0","82.77199999999999","84.634375","63.213750000000005","52.705000000000005","64.41","4","0","1","39.74144791666667","47.466333333333324","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","3","0","78.53666666666669","84.47857142857141","48.54100000000001","48.333333333333336","0","72.898","83.54928571428572","59.049285714285716","35.94642857142857","61.86","4","0","1","40.75380952380952","48.54100000000001","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Primer Trimestre","1","0","74.79500000000003","82.61857142857141","47.01866666666668","45.0","0","76.02000000000001","76.00928571428571","70.58214285714286","44.43","62.14","4","0","1","39.353392857142865","47.01866666666668","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","2","0","76.66866666666668","78.519375","53.24366666666667","58.333333333333336","0","82.63399999999999","79.40812500000001","61.416875000000005","40.47875","64.8","4","0","1","38.797010416666666","53.24366666666667","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","3","0","73.83966666666666","83.46571428571428","47.25333333333334","50.0","0","80.82","81.32785714285716","72.36857142857143","38.64642857142858","63.58","4","0","1","39.326345238095236","47.25333333333334","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Primer Trimestre","1","0","77.23666666666666","81.75285714285715","43.932","53.333333333333336","0","81.44800000000001","80.41642857142858","65.85071428571429","53.495","64.47","4","0","1","39.74738095238095","43.932","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","2","0","71.58166666666668","84.58937499999999","56.16833333333334","41.666666666666664","0","74.958","79.99687499999999","63.97062500000001","54.189375000000005","63.99","4","0","1","39.04276041666667","56.16833333333334","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","3","0","72.93766666666667","78.08571428571429","48.38500000000001","38.333333333333336","0","82.10999999999999","83.51214285714286","52.81285714285713","38.705","59.64","4","0","1","37.75584523809524","48.38500000000001","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Primer Trimestre","1","0","74.77233333333332","81.01642857142856","39.627666666666656","45.0","0","87.12800000000001","82.855","58.385000000000005","28.25785714285714","59.35","4","0","1","38.94719047619047","39.627666666666656","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","2","0","83.39066666666665","78.30999999999999","52.720666666666666","53.333333333333336","0","70.24","85.17500000000001","56.9275","53.74999999999999","64.89","4","0","1","40.425166666666655","52.720666666666666","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","3","0","77.02299999999998","83.88857142857144","52.486000000000004","56.666666666666664","0","81.11","83.79142857142857","58.73214285714285","54.30785714285714","66.54","4","0","1","40.227892857142855","52.486000000000004","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Primer Trimestre","1","0","73.20466666666667","81.98857142857142","51.85466666666665","46.666666666666664","0","72.878","83.45071428571428","50.65857142857143","60.75428571428571","63.19","4","0","1","38.79830952380952","51.85466666666665","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","2","0","76.40233333333335","77.529375","47.525999999999996","55.0","0","81.766","78.83437500000001","62.997499999999995","54.553124999999994","64.56","4","0","1","38.48292708333334","47.525999999999996","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","3","0","71.675","83.90928571428572","40.454","51.666666666666664","0","75.95","78.51714285714286","53.16785714285714","56.936428571428564","61.36","4","0","1","38.89607142857143","40.454","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Primer Trimestre","1","0","74.22000000000001","76.03142857142858","42.09166666666666","43.333333333333336","0","85.544","83.51571428571428","50.39071428571428","46.74785714285715","60.03","4","0","1","37.56285714285715","42.09166666666666","Medio","187"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","77.25500000000001","80.893125","47.496","61.666666666666664","0","89.514","80.52812499999997","62.64250000000001","45.30875000000001","66.0","4","0","1","39.53703125","47.496","Medio","196"
"52","Julieta","Vargas","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","72.22799999999998","81.86357142857142","45.59966666666666","56.666666666666664","0","78.374","83.3292857142857","41.24142857142857","44.32071428571428","61.1","4","0","1","38.52289285714285","45.59966666666666","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Primer Trimestre","1","0","76.05333333333334","80.3157142857143","55.83133333333333","50.0","0","79.20400000000001","79.97428571428573","43.91285714285715","55.471428571428554","63.62","5","1","1","39.09226190476191","55.83133333333333","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","2","0","70.676","86.15499999999999","55.88400000000001","58.333333333333336","0","71.614","74.781875","66.500625","35.24","63.8","5","1","1","39.20775","55.88400000000001","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","3","0","73.65766666666667","79.48928571428571","48.67366666666667","55.0","0","75.87599999999999","81.35714285714286","54.55428571428571","40.68642857142858","61.93","5","1","1","38.28673809523809","48.67366666666667","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Primer Trimestre","1","0","75.54433333333333","74.87642857142859","58.90533333333334","56.666666666666664","0","77.774","74.78285714285714","68.69857142857143","49.50571428571429","65.91","5","1","1","37.60519047619048","58.90533333333334","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","2","0","80.27233333333335","82.971875","52.02433333333334","63.333333333333336","0","66.888","81.539375","58.287499999999994","39.036249999999995","64.21","5","1","1","40.81105208333334","52.02433333333334","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","3","0","73.923","76.88928571428572","54.453999999999986","43.333333333333336","0","73.352","79.56285714285715","58.9407142857143","49.003571428571426","61.99","5","1","1","37.703071428571434","54.453999999999986","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Primer Trimestre","1","0","75.37833333333332","78.00642857142857","55.83633333333335","51.666666666666664","0","76.078","83.94500000000001","54.48714285714284","39.68714285714287","63.07","5","1","1","38.34619047619047","55.83633333333335","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","2","0","75.253","86.95812500000001","50.755","45.0","0","86.96199999999999","81.88874999999999","47.39812499999999","47.36999999999999","63.03","5","1","1","40.55278125","50.755","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","3","0","75.97366666666666","77.89857142857143","45.768666666666675","41.666666666666664","0","80.976","79.74428571428571","64.57142857142858","42.67071428571428","61.1","5","1","1","38.46805952380952","45.768666666666675","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Primer Trimestre","1","0","71.499","83.03642857142859","53.280333333333346","75.0","0","76.44800000000001","78.54428571428572","61.632857142857134","46.40500000000001","67.14","5","1","1","38.633857142857146","53.280333333333346","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","2","0","76.86200000000001","78.62","53.03866666666668","41.666666666666664","0","81.06800000000001","81.61437500000001","53.481875","51.661874999999995","62.72","5","1","1","38.87050000000001","53.03866666666668","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","3","0","70.70966666666666","83.87428571428572","44.80233333333334","56.666666666666664","0","78.918","83.67285714285713","52.58785714285714","51.99428571428571","63.15","5","1","1","38.645988095238096","44.80233333333334","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Primer Trimestre","1","0","76.55999999999999","72.28857142857142","44.407999999999994","45.0","0","82.318","78.55142857142857","55.56071428571429","52.85857142857144","60.93","5","1","1","37.21214285714285","44.407999999999994","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","2","0","74.62633333333335","83.76812500000001","51.404","58.333333333333336","0","79.91400000000002","83.05250000000001","51.383750000000006","32.461875000000006","62.93","5","1","1","39.598614583333344","51.404","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","3","0","80.07666666666668","81.27714285714285","50.07899999999999","50.0","0","74.998","82.16071428571429","66.52714285714286","55.61714285714286","65.25","5","1","1","40.33845238095238","50.07899999999999","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Primer Trimestre","1","0","76.19033333333333","85.38999999999999","50.62400000000001","51.666666666666664","0","80.61000000000001","77.89642857142856","63.66857142857144","56.578571428571436","65.58","5","1","1","40.39508333333333","50.62400000000001","Medio","187"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","70.09866666666666","84.39625000000001","43.76033333333334","58.333333333333336","0","73.19800000000001","83.383125","60.83187500000001","52.49312499999999","63.48","5","1","1","38.623729166666664","43.76033333333334","Medio","196"
"53","Luis","Rivera","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","77.36933333333333","79.59714285714286","51.67633333333333","55.0","0","77.17","75.92285714285715","53.917857142857144","53.95285714285715","63.86","5","1","1","39.24161904761905","51.67633333333333","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Primer Trimestre","1","0","76.52633333333331","80.53785714285713","46.82966666666666","66.66666666666667","0","81.918","77.96642857142857","56.785714285714285","48.25214285714286","65.08","4","1","1","39.26604761904761","46.82966666666666","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","2","0","76.49233333333332","77.43374999999999","51.198","58.333333333333336","0","79.38000000000001","77.174375","49.161874999999995","47.11874999999999","63.06","4","1","1","38.48152083333333","51.198","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","3","0","72.96366666666667","82.67571428571429","54.898666666666664","36.666666666666664","0","84.978","80.32928571428572","54.98214285714285","68.325","64.61","4","1","1","38.909845238095244","54.898666666666664","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Primer Trimestre","1","0","81.08500000000001","77.7757142857143","49.583333333333336","48.333333333333336","0","79.808","84.24999999999999","62.720000000000006","50.587857142857146","64.42","4","1","1","39.71517857142858","49.583333333333336","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","2","0","70.20700000000001","78.92999999999999","51.92700000000001","55.0","0","87.954","80.53062499999999","63.524375","35.4475","63.77","4","1","1","37.28425","51.92700000000001","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","3","0","74.16733333333333","80.02071428571428","55.324","60.0","0","80.66999999999999","78.32357142857143","68.46999999999998","41.245000000000005","65.88","4","1","1","38.5470119047619","55.324","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Primer Trimestre","1","0","71.52066666666668","82.78785714285713","47.181000000000004","53.333333333333336","0","73.922","77.41071428571429","64.49285714285715","56.91285714285714","63.7","4","1","1","38.577130952380955","47.181000000000004","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","2","0","75.54266666666665","77.350625","51.11000000000001","50.0","0","83.70599999999999","77.430625","70.82625","47.683749999999996","64.58","4","1","1","38.22332291666666","51.11000000000001","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","3","0","75.80399999999996","79.73571428571428","50.157666666666664","55.0","0","89.19800000000001","77.21285714285715","65.21285714285713","44.39857142857143","65.03","4","1","1","38.88492857142856","50.157666666666664","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Primer Trimestre","1","0","71.11133333333333","85.70428571428572","49.355000000000004","58.333333333333336","0","85.15799999999999","82.89928571428572","57.815","50.04928571428571","65.5","4","1","1","39.20390476190477","49.355000000000004","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","2","0","74.64266666666668","80.89625","60.11266666666665","38.333333333333336","0","82.6","79.04812500000001","50.09187499999999","50.012499999999996","62.98","4","1","1","38.88472916666667","60.11266666666665","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","3","0","77.56433333333331","82.32285714285715","52.516","48.333333333333336","0","78.084","77.11571428571429","60.77285714285715","49.35857142857144","63.82","4","1","1","39.971797619047614","52.516","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Primer Trimestre","1","0","80.417","79.55928571428572","51.92966666666667","50.0","0","79.398","81.37642857142859","58.00857142857142","65.04857142857144","65.97","4","1","1","39.99407142857143","51.92966666666667","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","2","0","75.26866666666666","77.60500000000002","58.266","55.0","0","75.19800000000001","77.125625","61.644375","50.336875","65.1","4","1","1","38.21841666666667","58.266","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","3","0","74.597","82.89785714285713","54.068333333333335","43.333333333333336","0","76.13","78.53428571428572","72.22714285714287","53.55428571428571","64.76","4","1","1","39.373714285714286","54.068333333333335","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Primer Trimestre","1","0","74.43","75.30214285714285","49.073","56.666666666666664","0","81.202","77.74285714285715","68.82142857142857","53.549285714285716","65.01","4","1","1","37.433035714285715","49.073","Medio","187"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","2","0","72.798","81.12","59.93866666666666","45.0","0","90.34","77.67500000000001","64.27562499999999","51.333749999999995","66.14","4","1","1","38.4795","59.93866666666666","Medio","196"
"54","Sebastián","Paredes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","3","0","75.99466666666667","76.85428571428572","56.87366666666666","66.66666666666667","0","81.31599999999999","80.86214285714287","61.14428571428572","64.235","69.09","4","1","1","38.2122380952381","56.87366666666666","Medio","187"
